"","id","name","role","cast_crew","movie_id","overview","release_date","genre_ids","original_title","original_language","title","popularity","vote_count","vote_average"
"59",934847,"Chris Claremont","Characters","crew",263115,"In the near future, a weary Logan cares for an ailing Professor X in a hide out on the Mexican border. But Logan's attempts to hide from the world and his legacy are up-ended when a young mutant arrives, being pursued by dark forces.","2017-02-28","28,18,878","Logan","en","Logan",128.555807,2060,7.6
"61",1580854,"Teresa Berus","Visual Effects Coordinator","crew",263115,"In the near future, a weary Logan cares for an ailing Professor X in a hide out on the Mexican border. But Logan's attempts to hide from the world and his legacy are up-ended when a young mutant arrives, being pursued by dark forces.","2017-02-28","28,18,878","Logan","en","Logan",128.555807,2060,7.6
"62",7229,"Marco Beltrami","Music","crew",263115,"In the near future, a weary Logan cares for an ailing Professor X in a hide out on the Mexican border. But Logan's attempts to hide from the world and his legacy are up-ended when a young mutant arrives, being pursued by dark forces.","2017-02-28","28,18,878","Logan","en","Logan",128.555807,2060,7.6
"63",1745878,"Gary L. Horton","Driver","crew",263115,"In the near future, a weary Logan cares for an ailing Professor X in a hide out on the Mexican border. But Logan's attempts to hide from the world and his legacy are up-ended when a young mutant arrives, being pursued by dark forces.","2017-02-28","28,18,878","Logan","en","Logan",128.555807,2060,7.6
"64",584598,"Hutch Parker","Producer","crew",263115,"In the near future, a weary Logan cares for an ailing Professor X in a hide out on the Mexican border. But Logan's attempts to hide from the world and his legacy are up-ended when a young mutant arrives, being pursued by dark forces.","2017-02-28","28,18,878","Logan","en","Logan",128.555807,2060,7.6
"66",10956,"Josh McLaglen","Executive Producer","crew",263115,"In the near future, a weary Logan cares for an ailing Professor X in a hide out on the Mexican border. But Logan's attempts to hide from the world and his legacy are up-ended when a young mutant arrives, being pursued by dark forces.","2017-02-28","28,18,878","Logan","en","Logan",128.555807,2060,7.6
"67",434,"Lisa Beach","Casting","crew",263115,"In the near future, a weary Logan cares for an ailing Professor X in a hide out on the Mexican border. But Logan's attempts to hide from the world and his legacy are up-ended when a young mutant arrives, being pursued by dark forces.","2017-02-28","28,18,878","Logan","en","Logan",128.555807,2060,7.6
"68",1757601,"Jordan Ferrer","Art Direction","crew",263115,"In the near future, a weary Logan cares for an ailing Professor X in a hide out on the Mexican border. But Logan's attempts to hide from the world and his legacy are up-ended when a young mutant arrives, being pursued by dark forces.","2017-02-28","28,18,878","Logan","en","Logan",128.555807,2060,7.6
"69",76054,"Luke Freeborn","Art Direction","crew",263115,"In the near future, a weary Logan cares for an ailing Professor X in a hide out on the Mexican border. But Logan's attempts to hide from the world and his legacy are up-ended when a young mutant arrives, being pursued by dark forces.","2017-02-28","28,18,878","Logan","en","Logan",128.555807,2060,7.6
"70",960282,"Scott Plauche","Art Direction","crew",263115,"In the near future, a weary Logan cares for an ailing Professor X in a hide out on the Mexican border. But Logan's attempts to hide from the world and his legacy are up-ended when a young mutant arrives, being pursued by dark forces.","2017-02-28","28,18,878","Logan","en","Logan",128.555807,2060,7.6
"71",1693548,"Cindy M. Ichikawa","Art Department Coordinator","crew",263115,"In the near future, a weary Logan cares for an ailing Professor X in a hide out on the Mexican border. But Logan's attempts to hide from the world and his legacy are up-ended when a young mutant arrives, being pursued by dark forces.","2017-02-28","28,18,878","Logan","en","Logan",128.555807,2060,7.6
"72",1532748,"Steven DeSantis","Construction Coordinator","crew",263115,"In the near future, a weary Logan cares for an ailing Professor X in a hide out on the Mexican border. But Logan's attempts to hide from the world and his legacy are up-ended when a young mutant arrives, being pursued by dark forces.","2017-02-28","28,18,878","Logan","en","Logan",128.555807,2060,7.6
"73",1415610,"John Paul 'J.P.' Jones","Property Master","crew",263115,"In the near future, a weary Logan cares for an ailing Professor X in a hide out on the Mexican border. But Logan's attempts to hide from the world and his legacy are up-ended when a young mutant arrives, being pursued by dark forces.","2017-02-28","28,18,878","Logan","en","Logan",128.555807,2060,7.6
"74",1099840,"Patrick Russo","Assistant Property Master","crew",263115,"In the near future, a weary Logan cares for an ailing Professor X in a hide out on the Mexican border. But Logan's attempts to hide from the world and his legacy are up-ended when a young mutant arrives, being pursued by dark forces.","2017-02-28","28,18,878","Logan","en","Logan",128.555807,2060,7.6
"75",1736876,"Chelsea Mirus","Visual Effects Coordinator","crew",263115,"In the near future, a weary Logan cares for an ailing Professor X in a hide out on the Mexican border. But Logan's attempts to hide from the world and his legacy are up-ended when a young mutant arrives, being pursued by dark forces.","2017-02-28","28,18,878","Logan","en","Logan",128.555807,2060,7.6
"76",1757612,"Laura Dochtermann","Visual Effects Coordinator","crew",263115,"In the near future, a weary Logan cares for an ailing Professor X in a hide out on the Mexican border. But Logan's attempts to hide from the world and his legacy are up-ended when a young mutant arrives, being pursued by dark forces.","2017-02-28","28,18,878","Logan","en","Logan",128.555807,2060,7.6
"77",1394282,"Allan Magled","Visual Effects Producer","crew",263115,"In the near future, a weary Logan cares for an ailing Professor X in a hide out on the Mexican border. But Logan's attempts to hide from the world and his legacy are up-ended when a young mutant arrives, being pursued by dark forces.","2017-02-28","28,18,878","Logan","en","Logan",128.555807,2060,7.6
"78",1078710,"Berj Bannayan","Visual Effects Supervisor","crew",263115,"In the near future, a weary Logan cares for an ailing Professor X in a hide out on the Mexican border. But Logan's attempts to hide from the world and his legacy are up-ended when a young mutant arrives, being pursued by dark forces.","2017-02-28","28,18,878","Logan","en","Logan",128.555807,2060,7.6
"79",1032070,"Chas Jarrett","Visual Effects Supervisor","crew",263115,"In the near future, a weary Logan cares for an ailing Professor X in a hide out on the Mexican border. But Logan's attempts to hide from the world and his legacy are up-ended when a young mutant arrives, being pursued by dark forces.","2017-02-28","28,18,878","Logan","en","Logan",128.555807,2060,7.6
"80",1673231,"Doug Spilatro","Visual Effects Supervisor","crew",263115,"In the near future, a weary Logan cares for an ailing Professor X in a hide out on the Mexican border. But Logan's attempts to hide from the world and his legacy are up-ended when a young mutant arrives, being pursued by dark forces.","2017-02-28","28,18,878","Logan","en","Logan",128.555807,2060,7.6
"81",1721454,"Anthony Smith","Visual Effects Supervisor","crew",263115,"In the near future, a weary Logan cares for an ailing Professor X in a hide out on the Mexican border. But Logan's attempts to hide from the world and his legacy are up-ended when a young mutant arrives, being pursued by dark forces.","2017-02-28","28,18,878","Logan","en","Logan",128.555807,2060,7.6
"82",1757613,"Keith Sellers","Visual Effects Supervisor","crew",263115,"In the near future, a weary Logan cares for an ailing Professor X in a hide out on the Mexican border. But Logan's attempts to hide from the world and his legacy are up-ended when a young mutant arrives, being pursued by dark forces.","2017-02-28","28,18,878","Logan","en","Logan",128.555807,2060,7.6
"83",1757619,"Francesca Bradley","Casting Associate","crew",263115,"In the near future, a weary Logan cares for an ailing Professor X in a hide out on the Mexican border. But Logan's attempts to hide from the world and his legacy are up-ended when a young mutant arrives, being pursued by dark forces.","2017-02-28","28,18,878","Logan","en","Logan",128.555807,2060,7.6
